2787106.807	4519852.28	6290103.056	7480560.277	1108769.093	2943390.501	5001696.841	6059705.747	2716561.704	163799.8277	117.5184871
2755903.627	4513904.038	6267711.513	7513963.731	1091562.898	2937707.897	4999281.773	6058682.155	2709999.815	164218.7987	116.6751802
2777200.906	4511820.769	6288156.555	7469350.595	1097993.865	2938327.06	4999122.541	6057903.407	2702521.161	163738.9494	117.6761174
2777276.964	4534896.421	6268982.263	7552988.22	1118627.16	2952464.796	5008454.756	6066444.06	2746817.497	164530.5274	116.0523179
2791244.581	4531462.449	6283411.292	7515201.587	1120862.963	2950679.428	5006663.243	6063600.611	2738831.253	164112.6897	116.8671165
2808270.765	4527587.64	6301689.434	7471817.336	1123859.322	2949722.707	5005548.069	6062291.493	2728489.744	163662.3758	117.8192132
2753119.814	4519084.342	6260225.396	7538746.271	1095514.113	2941677.981	5002512.078	6062333.453	2720610.777	164495.7206	116.1636313
2772236.521	4516820.646	6278449.347	7496254.384	1100927.014	2941326.11	5001577.766	6060131.111	2713611.276	164023.329	117.1044928
2793955.596	4513742.27	6300447.368	7447422.448	1106472.369	2941536.843	5001185.101	6059400.82	2703711.332	163517.7142	118.1921145
2793953.821	4513834.694	6300452.768	7447345.055	1106609.836	2941499.994	5001258.298	6059460.954	2703687.539	163515.5777	118.1897705
2761418.622	4509256.445	6275209.218	7488160.077	1090113.356	2936353.548	4998915.49	6058368.762	2700613.312	163995.6759	117.1900384
2785894.485	4506716.755	6299334.884	7436256.826	1097241.627	2937233.938	4998896.611	6057905.548	2691322.231	163456.1109	118.3560385
2774889.91	4528639.011	6270779.846	7534022.233	1112326.062	2948807.811	5006811.214	6064960.253	2735698.17	164381.7964	116.380619
2792886.563	4524747.547	6289449.329	7488615.878	1115939.768	2947708.22	5005364.874	6062750.742	2725756.487	163895.3717	117.3750213
2812804.571	4520675.263	6310920.21	7439234.929	1119841.87	2947239.473	5004562.21	6061820.187	2714365.729	163395.6461	118.4642422
2753879.123	4514457.665	6263666.193	7520180.239	1091796.471	2939213.097	5001518.085	6061319.463	2711844.633	164341.7647	116.5081207
2777017.977	4511542.418	6286287.301	7469341.2	1098374.14	2939471.762	5000910.449	6059750.48	2702662.328	163795.7125	117.6427549
2801124.885	4508196.228	6311096.829	7414952.8	1104611.077	2939998.539	5000700.292	6059285.014	2691710.988	163249.0274	118.8551304
2801196.783	4508193.123	6311038.172	7414981.349	1104609.922	2940063.176	5000726.618	6059283.729	2691728.184	163281.9145	118.8556159
2767640.837	4504784.76	6283747.304	7461534.088	1088757.902	2935050.811	4998538.257	6058192.499	2690829.694	163767.66	117.7329675
2794416.873	4501945.117	6310604.305	7404132.967	1096530.668	2936217.89	4998696.829	6057983.135	2680402.12	163187.9625	119.0222265
2956507.689	4929828.265	6928907.695	8928730.261	1759022.641	3695783.809	6006089.717	7536457.769	3678808.166	164802.4501	100.4281711
2973956.098	4921391.654	6945011.461	8883351.348	1756262.92	3690385.925	6001635.273	7531843.277	3663589.561	164250.4231	101.2316971
2993863.747	4914156.755	6963035.56	8839439.015	1755625.65	3686703.007	5998639.48	7529314.83	3649942.922	163724.9541	102.0376142
2925878.751	4908515.062	6917812.604	8911190.334	1729146.673	3680966.27	5998415.144	7530624.815	3646119.494	164741.666	100.5331577
2950167.78	4901775.375	6938042.621	8861667.521	1730478.391	3677476.907	5994996.537	7526890.891	3633096.238	164126.799	101.4398857
2975439.387	4895901.46	6959184.71	8814676.596	1733065.819	3675279.862	5992810.696	7525076.092	3621271.962	163555.5155	102.3230564
2975417.57	4895957.831	6959218.292	8814689.686	1733057.722	3675349.714	5992755.554	7525103.425	3621243.012	163588.3993	102.3237244
2936655.01	4891773.103	6933729.964	8852312.505	1716723.004	3670736.008	5991595.269	7524392.616	3617426.864	164085.3736	101.5149022
2965123.483	4886644.869	6956811.896	8803181.253	1721128.79	3669353.776	5989821.574	7522917.016	3606607.721	163480.927	102.450167
2954623.776	4920141.676	6930956.006	8904923.76	1749974.59	3690258.469	6003247.124	7534044.896	3663806.607	164578.4452	100.7699302
2977273.466	4911691.99	6951088.377	8854010.142	1749258.122	3685804.142	5999315.594	7530277.877	3648230.552	163963.1916	101.6951756
2999774.903	4904762.106	6971029.692	8807845.589	1749890.698	3682750.294	5996684.753	7528159.272	3634886.425	163410.8567	102.5545841
